Date,Hours,SE1,SE2,SE3,SE4
15-11-2018,15 - 16,502.64,502.64,502.64,732.96
15-11-2018,16 - 17,508.7,508.7,508.7,746.72
15-11-2018,17 - 18,509.63,509.63,509.63,818.73
15-11-2018,18 - 19,505.21,505.21,505.21,732.85
15-11-2018,19 - 20,494.22,494.22,494.22,648
15-11-2018,20 - 21,487.03,487.03,487.03,595.92
15-11-2018,21 - 22,484.97,484.97,484.97,484.97
15-11-2018,22 - 23,472.75,472.75,472.75,472.75
15-11-2018,23 - 00,462.17,462.17,462.17,462.17
16-11-2018,00 - 01,460.96,460.96,460.96,460.96
16-11-2018,01 - 02,456.14,456.14,456.14,456.14
16-11-2018,02 - 03,452.44,452.44,452.44,452.44
16-11-2018,03 - 04,453.88,453.88,453.88,453.88
16-11-2018,04 - 05,458.7,458.7,458.7,458.7
16-11-2018,05 - 06,477.09,477.09,477.09,477.09
16-11-2018,06 - 07,487.05,487.05,487.05,576.72
16-11-2018,07 - 08,500.81,500.81,500.81,667
16-11-2018,08 - 09,505.13,505.13,505.13,719.59
16-11-2018,09 - 10,496.91,496.91,496.91,689.29
16-11-2018,10 - 11,491.16,491.16,491.16,693.4
16-11-2018,11 - 12,490.13,490.13,490.13,636.49
16-11-2018,12 - 13,489.93,489.93,489.93,603.32
16-11-2018,13 - 14,492.29,492.29,492.29,635.06
16-11-2018,14 - 15,492.19,492.19,492.19,670.18
16-11-2018,15 - 16,494.24,494.24,494.24,678.4
16-11-2018,16 - 17,496.81,496.81,498.66,701.41
16-11-2018,17 - 18,492.7,492.7,500.71,695.96
16-11-2018,18 - 19,494.75,494.75,496.19,599.93
16-11-2018,19 - 20,482.74,482.74,482.74,521.56
16-11-2018,20 - 21,473.29,473.29,473.29,473.29
16-11-2018,21 - 22,470.1,470.1,470.1,470.1
16-11-2018,22 - 23,464.56,464.56,464.56,464.56
16-11-2018,23 - 00,449.87,449.87,449.87,449.87
17-11-2018,00 - 01,448.7,448.7,448.7,448.7
17-11-2018,01 - 02,404.25,404.25,404.25,404.25
17-11-2018,02 - 03,440.08,440.08,440.08,440.08
17-11-2018,03 - 04,431.45,431.45,431.45,431.45
17-11-2018,04 - 05,440.08,440.08,440.08,440.08
17-11-2018,05 - 06,432.99,432.99,432.99,432.99
17-11-2018,06 - 07,453.94,453.94,453.94,453.94
17-11-2018,07 - 08,464,464,464,464
17-11-2018,08 - 09,473.75,473.75,473.75,473.75
17-11-2018,09 - 10,481.45,481.45,481.45,481.45
17-11-2018,10 - 11,480.63,480.63,480.63,480.63
17-11-2018,11 - 12,481.45,481.45,481.45,481.45
17-11-2018,12 - 13,476.31,476.31,476.31,476.31
17-11-2018,13 - 14,476.31,476.31,476.31,476.31
17-11-2018,14 - 15,481.34,481.34,481.34,481.34
17-11-2018,15 - 16,494.79,494.79,494.79,529.28
17-11-2018,16 - 17,507.73,507.73,507.73,612.43
17-11-2018,17 - 18,513.17,513.17,513.17,597.45
17-11-2018,18 - 19,509.88,509.88,509.88,622.29
17-11-2018,19 - 20,497.36,497.36,497.36,596.63
17-11-2018,20 - 21,486.99,486.99,486.99,529.9
17-11-2018,21 - 22,482.68,482.68,482.68,482.68
17-11-2018,22 - 23,481.65,481.65,481.65,481.65
17-11-2018,23 - 00,465.95,465.95,465.95,465.95
18-11-2018,00 - 01,475.38,475.38,475.38,475.38
18-11-2018,01 - 02,451.72,451.72,451.72,451.72
18-11-2018,02 - 03,441.84,441.84,441.84,441.84
18-11-2018,03 - 04,452.03,452.03,452.03,452.03
18-11-2018,04 - 05,455.63,455.63,455.63,455.63
18-11-2018,05 - 06,450.69,450.69,450.69,450.69
18-11-2018,06 - 07,462.01,462.01,462.01,462.01
18-11-2018,07 - 08,468.28,468.28,468.28,468.28
18-11-2018,08 - 09,477.03,477.03,477.03,477.03
18-11-2018,09 - 10,493.8,493.8,493.8,493.8
18-11-2018,10 - 11,493.49,493.49,493.49,493.49
18-11-2018,11 - 12,498.02,498.02,498.02,498.02
18-11-2018,12 - 13,503.68,503.68,503.68,503.68
18-11-2018,13 - 14,496.68,496.68,496.68,496.68
18-11-2018,14 - 15,498.02,498.02,498.02,498.02
18-11-2018,15 - 16,513.56,513.56,513.56,513.56
18-11-2018,16 - 17,524.05,524.05,524.05,524.05
18-11-2018,17 - 18,539.08,539.08,539.08,539.08
18-11-2018,18 - 19,534.04,534.04,534.04,534.04
18-11-2018,19 - 20,509.55,509.55,509.55,509.55
18-11-2018,20 - 21,483.2,483.2,483.2,483.2
18-11-2018,21 - 22,474.87,474.87,474.87,474.87
18-11-2018,22 - 23,478.16,478.16,478.16,478.16
18-11-2018,23 - 00,454.39,454.39,454.39,454.39
19-11-2018,00 - 01,431.86,431.86,431.86,431.86
19-11-2018,01 - 02,429.18,429.18,429.18,429.18
19-11-2018,02 - 03,412.93,412.93,412.93,412.93
19-11-2018,03 - 04,410.66,410.66,410.66,410.66
19-11-2018,04 - 05,427.54,427.54,427.54,427.54
19-11-2018,05 - 06,469.42,469.42,469.42,469.42
19-11-2018,06 - 07,494.73,494.73,494.73,494.73
19-11-2018,07 - 08,543.3,543.3,543.3,552.45
19-11-2018,08 - 09,552.25,552.25,552.25,552.25
19-11-2018,09 - 10,547.1,547.1,547.1,547.1
19-11-2018,10 - 11,537.95,537.95,537.95,537.95
19-11-2018,11 - 12,534.76,534.76,534.76,534.76
19-11-2018,12 - 13,529.92,529.92,529.92,529.92
19-11-2018,13 - 14,530.85,530.85,530.85,530.85
19-11-2018,14 - 15,536.71,536.71,536.71,536.71
19-11-2018,15 - 16,546.28,546.28,546.28,546.28
19-11-2018,16 - 17,551.84,551.84,551.84,551.84
19-11-2018,17 - 18,580.65,580.65,580.65,580.65
19-11-2018,18 - 19,546.49,546.49,546.49,546.49
19-11-2018,19 - 20,526.63,526.63,526.63,526.63
19-11-2018,20 - 21,489.38,489.38,489.38,489.38
19-11-2018,21 - 22,475.49,475.49,475.49,475.49
19-11-2018,22 - 23,459.33,459.33,459.33,459.33
19-11-2018,23 - 00,417.76,417.76,417.76,417.76
20-11-2018,00 - 01,401.8,401.8,401.8,401.8
20-11-2018,01 - 02,380.33,380.33,380.33,380.33
20-11-2018,02 - 03,388.75,388.75,388.75,388.75
20-11-2018,03 - 04,380.84,380.84,380.84,380.84
20-11-2018,04 - 05,412.49,412.49,412.49,412.49
20-11-2018,05 - 06,452.47,452.47,452.47,452.47
20-11-2018,06 - 07,478.67,478.67,478.67,478.67
20-11-2018,07 - 08,513.82,513.82,518.95,518.95
20-11-2018,08 - 09,513.2,513.2,530.05,530.87
20-11-2018,09 - 10,511.55,511.55,511.55,511.55
20-11-2018,10 - 11,502.92,502.92,502.92,502.92
20-11-2018,11 - 12,501.28,501.28,501.28,501.28
20-11-2018,12 - 13,497.78,497.78,497.78,497.78
20-11-2018,13 - 14,504.05,504.05,504.05,504.05
20-11-2018,14 - 15,514.95,514.95,514.95,514.95
20-11-2018,15 - 16,529.13,529.13,529.13,529.13
20-11-2018,16 - 17,543.41,543.41,543.41,543.41
20-11-2018,17 - 18,537.24,537.24,537.24,603.01
20-11-2018,18 - 19,530.46,530.46,530.46,530.46
20-11-2018,19 - 20,520.29,520.29,520.29,520.29
20-11-2018,20 - 21,508.27,508.27,508.27,508.27
20-11-2018,21 - 22,502.1,502.1,502.1,502.1
20-11-2018,22 - 23,484.22,484.22,484.22,484.22
20-11-2018,23 - 00,458.84,458.84,458.84,458.84
21-11-2018,00 - 01,459.11,459.11,459.11,459.11
21-11-2018,01 - 02,441.68,441.68,441.68,441.68
21-11-2018,02 - 03,437.56,437.56,437.56,437.56
21-11-2018,03 - 04,434.88,434.88,434.88,434.88
21-11-2018,04 - 05,445.71,445.71,445.71,445.71
21-11-2018,05 - 06,470.66,470.66,470.66,470.66
21-11-2018,06 - 07,510.68,510.68,510.68,510.68
21-11-2018,07 - 08,534.39,534.39,534.39,576.88
21-11-2018,08 - 09,546.67,546.67,546.67,593.79
21-11-2018,09 - 10,541.2,541.2,541.2,545.53
21-11-2018,10 - 11,533.78,533.78,533.78,561.1
21-11-2018,11 - 12,531.2,531.2,531.2,586.27
21-11-2018,12 - 13,531.2,531.2,531.2,586.37
21-11-2018,13 - 14,532.64,532.64,532.64,599.47
21-11-2018,14 - 15,535.01,535.01,535.01,662.06
21-11-2018,15 - 16,553.27,553.27,553.27,670.31
21-11-2018,16 - 17,535.12,535.12,618.03,704.45
21-11-2018,17 - 18,532.95,532.95,635.46,714.04
21-11-2018,18 - 19,522.43,522.43,587.71,674.75
21-11-2018,19 - 20,515.52,515.52,543.16,615.55
21-11-2018,20 - 21,526.14,526.14,526.14,602.87
21-11-2018,21 - 22,519.85,519.85,519.85,519.85
21-11-2018,22 - 23,507.38,507.38,507.38,507.38
21-11-2018,23 - 00,490.98,490.98,490.98,490.98
22-11-2018,00 - 01,486.86,486.86,486.86,486.86
22-11-2018,01 - 02,481.7,481.7,481.7,481.7
22-11-2018,02 - 03,478.81,478.81,478.81,478.81
22-11-2018,03 - 04,480.46,480.46,480.46,480.46
22-11-2018,04 - 05,489.13,489.13,489.13,489.13
22-11-2018,05 - 06,510.71,510.71,510.71,510.71
22-11-2018,06 - 07,560.79,560.79,560.79,632.56
22-11-2018,07 - 08,669.32,669.32,669.32,835.77
22-11-2018,08 - 09,685.84,685.84,699.16,826.37
22-11-2018,09 - 10,608.5,608.5,608.5,880.79
22-11-2018,10 - 11,588.05,588.05,588.05,846.61
22-11-2018,11 - 12,610.25,610.25,610.25,936.55
22-11-2018,12 - 13,652.9,652.9,652.9,915.8
22-11-2018,13 - 14,752.23,752.23,752.23,958.96
22-11-2018,14 - 15,862.2,862.2,862.2,962.78
22-11-2018,15 - 16,974.45,974.45,974.45,974.45
22-11-2018,16 - 17,1063.56,1063.56,1063.56,1063.56
22-11-2018,17 - 18,1324.39,1324.39,1324.39,1324.39
22-11-2018,18 - 19,1135.22,1135.22,1135.22,1135.22
22-11-2018,19 - 20,699.26,699.26,699.26,868.19
22-11-2018,20 - 21,578.97,578.97,578.97,807.27
22-11-2018,21 - 22,541.28,541.28,541.28,624.3
22-11-2018,22 - 23,530.02,530.02,530.02,542.83
22-11-2018,23 - 00,511.75,511.75,511.75,511.75
23-11-2018,00 - 01,512.98,512.98,512.98,512.98
23-11-2018,01 - 02,506.69,506.69,506.69,506.69
23-11-2018,02 - 03,500.61,500.61,500.61,500.61
23-11-2018,03 - 04,502.05,502.05,502.05,502.05
23-11-2018,04 - 05,508.86,508.86,508.86,508.86
23-11-2018,05 - 06,522.68,522.68,522.68,522.68
23-11-2018,06 - 07,532.38,532.38,578.8,735.08
23-11-2018,07 - 08,523.61,523.61,769.84,979.96
23-11-2018,08 - 09,520.82,520.82,944.58,1067.23
23-11-2018,09 - 10,517.63,517.63,598.19,1010.91
23-11-2018,10 - 11,516.08,516.08,560.64,978.31
23-11-2018,11 - 12,515.77,515.77,549.4,1020.5
23-11-2018,12 - 13,515.15,515.15,545.89,1013.8
23-11-2018,13 - 14,511.64,511.64,564.25,978.93
23-11-2018,14 - 15,510.61,510.61,544.86,965.52
23-11-2018,15 - 16,511.02,511.02,564.87,950.77
23-11-2018,16 - 17,500.92,500.92,597.47,1001.52
23-11-2018,17 - 18,498.65,498.65,587.36,1099.42
23-11-2018,18 - 19,502.98,502.98,544.03,966.76
23-11-2018,19 - 20,502.05,502.05,515.87,867.01
23-11-2018,20 - 21,498.34,498.34,509.37,760.76
23-11-2018,21 - 22,499.47,499.47,503.6,596.02
23-11-2018,22 - 23,491.94,491.94,494.21,549.3
23-11-2018,23 - 00,489.98,489.98,489.98,489.98
24-11-2018,00 - 01,499.36,499.36,499.36,499.36
24-11-2018,01 - 02,494,494,494,494
24-11-2018,02 - 03,480.29,480.29,480.29,480.29
24-11-2018,03 - 04,484.93,484.93,484.93,484.93
24-11-2018,04 - 05,489.98,489.98,489.98,489.98
24-11-2018,05 - 06,494.1,494.1,494.1,494.1
24-11-2018,06 - 07,495.85,495.85,495.85,495.85
24-11-2018,07 - 08,498.94,498.94,498.94,536.56
24-11-2018,08 - 09,499.67,499.67,499.67,635.38
24-11-2018,09 - 10,505.44,505.44,505.44,726.16
24-11-2018,10 - 11,508.53,508.53,508.53,739.14
24-11-2018,11 - 12,509.35,509.35,509.35,735.84
24-11-2018,12 - 13,508.32,508.32,508.32,734.3
24-11-2018,13 - 14,506.98,506.98,506.98,673.09
24-11-2018,14 - 15,508.73,508.73,508.73,649.39
24-11-2018,15 - 16,511.41,511.41,511.41,654.13
24-11-2018,16 - 17,518.32,518.32,518.32,701.84
24-11-2018,17 - 18,524.09,524.09,524.09,767.69
24-11-2018,18 - 19,521.3,521.3,521.3,712.04
24-11-2018,19 - 20,514.92,514.92,514.92,722.04
24-11-2018,20 - 21,509.76,509.76,509.76,623.22
24-11-2018,21 - 22,508.63,508.63,508.63,537.79
24-11-2018,22 - 23,507.08,507.08,507.08,507.08
24-11-2018,23 - 00,495.85,495.85,495.85,495.85
25-11-2018,00 - 01,498.72,498.72,498.72,498.72
25-11-2018,01 - 02,493.26,493.26,493.26,493.26
25-11-2018,02 - 03,486.37,486.37,486.37,486.37
25-11-2018,03 - 04,483.07,483.07,483.07,483.07
25-11-2018,04 - 05,479.57,479.57,479.57,479.57
25-11-2018,05 - 06,483.17,483.17,483.17,483.17
25-11-2018,06 - 07,493.37,493.37,493.37,493.37
25-11-2018,07 - 08,493.99,493.99,493.99,493.99
25-11-2018,08 - 09,507.37,507.37,507.37,507.37
25-11-2018,09 - 10,515.92,515.92,515.92,554.74
25-11-2018,10 - 11,519.11,519.11,519.11,565.97
25-11-2018,11 - 12,519.73,519.73,519.73,586.46
25-11-2018,12 - 13,518.91,518.91,518.91,532.29
25-11-2018,13 - 14,513.55,513.55,513.55,513.55
25-11-2018,14 - 15,518.91,518.91,518.91,566.58
25-11-2018,15 - 16,518.49,518.49,518.49,518.49
25-11-2018,16 - 17,530.13,530.13,530.13,617.77
25-11-2018,17 - 18,534.87,534.87,534.87,679.96
25-11-2018,18 - 19,534.25,534.25,534.25,657.72
25-11-2018,19 - 20,529.62,529.62,529.62,532.19
25-11-2018,20 - 21,518.8,518.8,518.8,527.14
25-11-2018,21 - 22,511.9,511.9,511.9,511.9
25-11-2018,22 - 23,508.81,508.81,508.81,508.81
25-11-2018,23 - 00,493.06,493.06,493.06,493.06
26-11-2018,00 - 01,497.07,497.07,497.07,497.07
26-11-2018,01 - 02,492.75,492.75,492.75,492.75
26-11-2018,02 - 03,478.02,478.02,478.02,478.02
26-11-2018,03 - 04,464.12,464.12,464.12,464.12
26-11-2018,04 - 05,464.22,464.22,464.22,464.22
26-11-2018,05 - 06,502.53,502.53,502.53,502.53
26-11-2018,06 - 07,521.58,521.58,583.47,583.47
26-11-2018,07 - 08,524.06,524.06,816.31,816.31
26-11-2018,08 - 09,524.98,524.98,855.54,855.54
26-11-2018,09 - 10,531.47,531.47,833.61,833.61
26-11-2018,10 - 11,531.26,531.26,806.63,806.63
26-11-2018,11 - 12,532.6,532.6,772.23,874.28
26-11-2018,12 - 13,533.22,533.22,700.97,873.77
26-11-2018,13 - 14,533.84,533.84,772.34,928.86
26-11-2018,14 - 15,534.46,534.46,771.92,952.24
26-11-2018,15 - 16,535.49,535.49,978.29,978.29
26-11-2018,16 - 17,537.96,537.96,1029.99,1029.99
26-11-2018,17 - 18,536.52,536.52,1081.47,1081.47
26-11-2018,18 - 19,535.07,535.07,968.51,968.51
26-11-2018,19 - 20,535.28,535.28,608.39,769.86
26-11-2018,20 - 21,538.27,538.27,544.86,638.98
26-11-2018,21 - 22,535.28,535.28,535.28,545.47
26-11-2018,22 - 23,521.48,521.48,521.48,521.48
26-11-2018,23 - 00,505.21,505.21,505.21,505.21
27-11-2018,00 - 01,503.82,503.82,503.82,503.82
27-11-2018,01 - 02,496.11,496.11,496.11,496.11
27-11-2018,02 - 03,493.95,493.95,493.95,493.95
27-11-2018,03 - 04,498.07,498.07,498.07,498.07
27-11-2018,04 - 05,507.01,507.01,507.01,507.01
27-11-2018,05 - 06,527.78,527.78,527.78,527.78
27-11-2018,06 - 07,533.94,533.94,721.45,721.45
27-11-2018,07 - 08,544.43,544.43,956.35,956.35
27-11-2018,08 - 09,560.16,560.16,1028,1028
27-11-2018,09 - 10,565.19,565.19,1017.72,1017.72
27-11-2018,10 - 11,577.22,577.22,929.11,959.84
27-11-2018,11 - 12,680.95,680.95,944.42,976.6
27-11-2018,12 - 13,669.02,669.02,894.57,914.71
27-11-2018,13 - 14,661.52,661.52,906.8,906.8
27-11-2018,14 - 15,767.92,767.92,883.98,883.98
27-11-2018,15 - 16,850.77,850.77,893.74,893.74
27-11-2018,16 - 17,754.76,754.76,918.42,918.42
27-11-2018,17 - 18,645.28,645.28,1010.22,1010.22
27-11-2018,18 - 19,620.71,620.71,950.18,950.18
27-11-2018,19 - 20,616.18,616.18,850.77,850.77
27-11-2018,20 - 21,596.65,596.65,675.19,703.97
27-11-2018,21 - 22,560.05,560.05,585.75,585.75
27-11-2018,22 - 23,541.04,541.04,541.04,546.07
27-11-2018,23 - 00,508.76,508.76,508.76,508.76
28-11-2018,00 - 01,503.64,503.64,503.64,503.64
28-11-2018,01 - 02,489.24,489.24,489.24,489.24
28-11-2018,02 - 03,483.48,483.48,483.48,483.48
28-11-2018,03 - 04,475.98,475.98,475.98,475.98
28-11-2018,04 - 05,480.6,480.6,480.6,480.6
28-11-2018,05 - 06,503.44,503.44,503.44,503.44
28-11-2018,06 - 07,531.72,531.72,573.68,573.68
28-11-2018,07 - 08,520.82,520.82,696.89,696.89
28-11-2018,08 - 09,547.97,547.97,719.93,719.93
28-11-2018,09 - 10,557.02,557.02,577.9,671.49
28-11-2018,10 - 11,539.54,539.54,539.54,567.92
28-11-2018,11 - 12,533.06,533.06,533.06,537.48
28-11-2018,12 - 13,528.12,528.12,528.12,530.79
28-11-2018,13 - 14,530.79,530.79,530.79,530.79
28-11-2018,14 - 15,530.38,530.38,534.08,534.08
28-11-2018,15 - 16,529.66,529.66,574.71,574.71
28-11-2018,16 - 17,530.59,530.59,595.69,609.57
28-11-2018,17 - 18,522.26,522.26,585.92,624.9
28-11-2018,18 - 19,518.25,518.25,518.25,518.25
28-11-2018,19 - 20,506.11,506.11,506.11,506.11
28-11-2018,20 - 21,491.51,491.51,491.51,491.51
28-11-2018,21 - 22,475.26,475.26,475.26,475.26
28-11-2018,22 - 23,461.89,461.89,461.89,461.89
28-11-2018,23 - 00,400.18,400.18,400.18,400.18
29-11-2018,00 - 01,419.68,419.68,419.68,419.68
29-11-2018,01 - 02,368.99,368.99,368.99,368.99
29-11-2018,02 - 03,351.55,351.55,351.55,351.55
29-11-2018,03 - 04,359.24,359.24,359.24,359.24
29-11-2018,04 - 05,399.98,399.98,399.98,399.98
29-11-2018,05 - 06,448.31,448.31,448.31,448.31
29-11-2018,06 - 07,491.31,491.31,491.31,491.31
29-11-2018,07 - 08,503.11,503.11,508.96,508.96
29-11-2018,08 - 09,501.77,501.77,508.96,508.96
29-11-2018,09 - 10,498.08,498.08,502.18,502.18
29-11-2018,10 - 11,496.95,496.95,499.21,499.21
29-11-2018,11 - 12,499.21,499.21,499.21,499.21
29-11-2018,12 - 13,499.21,499.21,499.21,499.21
29-11-2018,13 - 14,500.54,500.54,500.54,500.54
29-11-2018,14 - 15,499.21,499.21,499.21,499.21
29-11-2018,15 - 16,501.05,501.05,501.05,501.05
29-11-2018,16 - 17,498.18,498.18,500.44,500.44
29-11-2018,17 - 18,497.77,497.77,501.57,501.57
29-11-2018,18 - 19,498.49,498.49,499.52,499.52
29-11-2018,19 - 20,492.54,492.54,492.54,492.54
29-11-2018,20 - 21,479.61,479.61,479.61,479.61
29-11-2018,21 - 22,468.22,468.22,468.22,468.22
29-11-2018,22 - 23,438.46,438.46,438.46,438.46
29-11-2018,23 - 00,403.68,403.68,403.68,403.68
30-11-2018,00 - 01,363.66,363.66,363.66,363.66
30-11-2018,01 - 02,379.23,379.23,379.23,379.23
30-11-2018,02 - 03,377.79,377.79,377.79,377.79
30-11-2018,03 - 04,381.19,381.19,381.19,381.19
30-11-2018,04 - 05,407.49,407.49,407.49,407.49
30-11-2018,05 - 06,444,444,444,444
30-11-2018,06 - 07,480.72,480.72,480.72,480.72
30-11-2018,07 - 08,500.83,500.83,500.83,500.83
30-11-2018,08 - 09,505.06,505.06,505.06,505.06
30-11-2018,09 - 10,501.97,501.97,501.97,501.97
30-11-2018,10 - 11,496.4,496.4,496.4,496.4
30-11-2018,11 - 12,494.54,494.54,494.54,494.54
30-11-2018,12 - 13,494.23,494.23,494.23,494.23
30-11-2018,13 - 14,494.85,494.85,494.85,494.85
30-11-2018,14 - 15,494.95,494.95,494.95,494.95
30-11-2018,15 - 16,498.77,498.77,498.77,498.77
30-11-2018,16 - 17,499.39,499.39,505.17,626.04
30-11-2018,17 - 18,497.12,497.12,507.64,621.09
30-11-2018,18 - 19,499.18,499.18,501.14,533.42
30-11-2018,19 - 20,490.11,490.11,490.11,490.11
30-11-2018,20 - 21,475.26,475.26,475.26,475.26
30-11-2018,21 - 22,471.03,471.03,471.03,471.03
30-11-2018,22 - 23,462.05,462.05,462.05,462.05
30-11-2018,23 - 00,445.76,445.76,445.76,445.76
1/12/2018,00 - 01,446.36,446.36,446.36,446.36
1/12/2018,01 - 02,434.39,434.39,434.39,434.39
1/12/2018,02 - 03,423.86,423.86,423.86,423.86
1/12/2018,03 - 04,433.98,433.98,433.98,433.98
1/12/2018,04 - 05,448.94,448.94,448.94,448.94
1/12/2018,05 - 06,447.6,447.6,447.6,447.6
1/12/2018,06 - 07,442.65,442.65,442.65,442.65
1/12/2018,07 - 08,470.61,470.61,470.61,470.61
1/12/2018,08 - 09,478.56,478.56,478.56,478.56
1/12/2018,09 - 10,485.68,485.68,485.68,485.68
1/12/2018,10 - 11,489.81,489.81,489.81,489.81
1/12/2018,11 - 12,493.32,493.32,493.32,493.32
1/12/2018,12 - 13,492.29,492.29,492.29,492.29
1/12/2018,13 - 14,491.36,491.36,491.36,491.36
