Elspot Prices in SEK/MWh,,,,,,,,,,,,,,,,,,,
Data was last updated 12-11-2015,,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,ELE,LV,LT
19-05-2013,05 - 06,220.29,220.29,220.29,220.29,220.29,220.29,220.29,220.29,220.29,220.29,220.29,220.29,220.29,220.29,220.29,220.29,,202.06
19-05-2013,06 - 07,232.27,232.27,232.27,232.27,232.27,232.27,232.27,232.27,232.27,232.27,232.27,232.27,232.27,232.27,232.27,232.27,,342.93
19-05-2013,07 - 08,247.42,247.42,247.42,247.42,247.42,247.42,247.42,247.42,247.42,247.42,247.42,247.42,247.42,247.42,247.42,247.42,,416.87
19-05-2013,08 - 09,266.33,266.33,266.33,266.33,266.33,266.33,266.33,266.33,266.33,266.33,266.33,266.33,266.33,266.33,266.33,266.33,,417.55
19-05-2013,09 - 10,273.09,273.09,273.09,273.09,273.09,273.09,273.09,273.09,273.09,273.09,273.09,273.09,273.09,273.09,273.09,273.09,,455.3
19-05-2013,10 - 11,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,,472.41
19-05-2013,11 - 12,276.17,276.17,276.17,276.17,276.17,276.17,276.17,276.17,276.17,276.17,276.17,276.17,276.17,276.17,276.17,276.17,,473.27
19-05-2013,12 - 13,272.92,272.92,272.92,272.92,272.92,272.92,272.92,272.92,272.92,272.92,272.92,272.92,272.92,272.92,272.92,272.92,,477.12
19-05-2013,13 - 14,272.49,272.49,272.49,272.49,272.49,272.49,272.49,272.49,272.49,272.49,272.49,272.49,272.49,272.49,272.49,272.49,,417.55
19-05-2013,14 - 15,267.27,267.27,267.27,267.27,267.27,267.27,267.27,267.27,267.27,267.27,267.27,267.27,267.27,267.27,267.27,267.27,,424.49
19-05-2013,15 - 16,262.99,262.99,262.99,262.99,262.99,262.99,262.99,262.99,262.99,262.99,262.99,262.99,262.99,262.99,262.99,262.99,,417.64
19-05-2013,16 - 17,269.24,269.24,269.24,269.24,269.24,269.24,269.24,269.24,269.24,269.24,269.24,269.24,269.24,269.24,269.24,269.24,,477.12
19-05-2013,17 - 18,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,,480.54
19-05-2013,18 - 19,273.18,273.18,273.18,273.18,273.18,273.18,273.18,273.18,273.18,273.18,273.18,273.18,273.18,273.18,273.18,273.18,,463.85
19-05-2013,19 - 20,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,,417.55
19-05-2013,20 - 21,271.55,271.55,271.55,271.55,271.55,271.55,271.55,271.55,271.55,271.55,271.55,271.55,271.55,271.55,271.55,271.55,,417.3
19-05-2013,21 - 22,272.32,272.32,272.32,272.32,272.32,272.32,272.32,272.32,272.32,272.32,272.32,272.32,272.32,272.32,272.32,272.32,,393.68
19-05-2013,22 - 23,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,272.41,,366.29
19-05-2013,23 - 00,268.81,268.81,268.81,268.81,268.81,268.81,268.81,268.81,268.81,268.81,268.81,268.81,268.81,268.81,268.81,268.81,,342.5
20-05-2013,00 - 01,229.7,232.78,232.78,232.78,232.78,232.78,232.78,232.78,227.9,227.9,227.9,232.78,232.78,232.78,241.94,273.86,,359.36
20-05-2013,01 - 02,209.93,209.93,209.93,209.93,209.93,209.93,209.93,209.93,209.93,209.93,209.93,209.93,209.93,209.93,237.4,237.4,,359.36
20-05-2013,02 - 03,164.23,164.23,164.23,164.23,164.23,164.23,164.23,164.23,164.23,164.23,164.23,164.23,164.23,164.23,233.98,233.98,,359.44
20-05-2013,03 - 04,114.85,114.85,114.85,114.85,114.85,114.85,114.85,114.85,114.85,114.85,114.85,114.85,114.85,114.85,234.49,274.03,,359.79
20-05-2013,04 - 05,137.44,137.44,137.44,137.44,137.44,137.44,137.44,137.44,137.44,137.44,137.44,137.44,137.44,137.44,233.72,233.72,,361.16
20-05-2013,05 - 06,226.88,243.31,243.31,243.31,243.31,259.4,202.57,243.31,202.57,202.57,202.57,243.31,243.31,243.31,259.4,274.38,,367.57
20-05-2013,06 - 07,282.16,297.91,297.91,297.91,297.91,343.1,228.76,297.91,228.76,228.76,228.76,297.91,297.91,297.91,343.1,343.1,,450.67
20-05-2013,07 - 08,309.29,327.01,327.01,327.01,327.01,411.14,251.53,327.01,235.52,235.52,235.52,327.01,327.01,327.01,411.14,411.14,,486.53
20-05-2013,08 - 09,324.61,343.61,343.61,343.61,343.61,434.07,272.24,343.61,245.36,245.36,245.36,343.61,343.61,343.61,434.07,434.07,,518.03
20-05-2013,09 - 10,331.46,347.63,347.63,347.63,347.63,426.54,278.74,347.63,278.74,278.74,278.74,347.63,347.63,347.63,426.54,426.54,,526.33
20-05-2013,10 - 11,341.22,347.29,347.29,347.29,347.29,428.77,302.28,347.29,301.25,301.25,301.25,347.29,347.29,347.29,428.77,428.77,,528.9
20-05-2013,11 - 12,335.22,344.3,344.3,344.3,344.3,411.14,325.81,344.3,306.81,306.81,306.81,344.3,344.3,344.3,411.14,411.14,,530.61
20-05-2013,12 - 13,327.61,341.81,341.81,341.81,341.81,341.81,307.5,341.81,306.64,306.64,306.64,341.81,341.81,341.81,341.81,343.01,,530.61
20-05-2013,13 - 14,321.45,332.4,332.4,332.4,332.4,332.4,286.44,332.4,286.44,286.44,286.44,332.4,332.4,332.4,332.4,385.46,,530.61
20-05-2013,14 - 15,311.86,330,330,330,330,330,290.12,330,290.12,290.12,290.12,330,330,330,330,423.37,,530.61
20-05-2013,15 - 16,304.24,325.13,325.13,325.13,325.13,325.13,274.55,325.13,274.55,274.55,274.55,325.13,325.13,325.13,325.13,421.23,,487.82
20-05-2013,16 - 17,288.07,299.11,299.11,299.11,299.11,299.11,274.63,299.11,274.63,274.63,274.63,299.11,299.11,299.11,299.11,418.58,,487.82
20-05-2013,17 - 18,297.06,299.62,299.62,299.62,299.62,299.62,292.43,299.62,291.75,291.75,291.75,299.62,299.62,299.62,299.62,417.04,,487.82
20-05-2013,18 - 19,306.47,313.14,313.14,313.14,313.14,313.14,313.14,313.14,295.09,295.09,295.09,313.14,313.14,313.14,313.14,415.93,,487.82
20-05-2013,19 - 20,329.92,342.93,342.93,342.93,342.93,342.93,342.93,342.93,305.27,305.27,305.27,342.93,342.93,342.93,342.93,418.84,,493.81
20-05-2013,20 - 21,328.46,341.64,341.64,341.64,341.64,341.64,341.64,341.64,306.9,306.9,306.9,341.64,341.64,341.64,341.64,419.78,,483.11
20-05-2013,21 - 22,333,347.04,347.04,347.04,347.04,347.04,347.04,347.04,306.73,306.73,306.73,347.04,347.04,347.04,347.04,347.04,,453.84
20-05-2013,22 - 23,331.54,343.87,343.87,343.87,343.87,343.87,343.87,343.87,298.68,298.68,298.68,343.87,343.87,343.87,343.87,343.87,,364.32
20-05-2013,23 - 00,300.91,305.44,305.44,305.44,305.44,305.44,305.44,305.44,281.99,281.99,281.99,305.44,305.44,305.44,305.44,305.44,,362.44
21-05-2013,00 - 01,272.92,276.69,276.69,276.69,276.69,276.69,270.01,276.69,276.69,276.69,276.69,276.69,276.69,276.69,276.69,276.69,,359.19
21-05-2013,01 - 02,238.94,240.23,240.23,240.23,240.23,240.23,240.23,240.23,240.23,240.23,240.23,240.23,240.23,240.23,240.23,273.95,,359.19
21-05-2013,02 - 03,190.51,193.67,193.67,193.67,193.67,193.67,193.67,193.67,193.67,193.67,193.67,193.67,193.67,193.67,227.99,273.86,,359.27
21-05-2013,03 - 04,191.53,194.1,194.1,194.1,194.1,194.1,194.1,194.1,194.1,194.1,194.1,194.1,194.1,194.1,226.36,249.04,,359.27
21-05-2013,04 - 05,214.9,216.09,216.09,216.09,216.09,216.09,216.09,216.09,216.09,216.09,216.09,216.09,216.09,216.09,227.65,274.03,,359.36
21-05-2013,05 - 06,263.76,264.28,264.28,264.28,264.28,264.28,257.94,264.28,264.28,264.28,264.28,264.28,264.28,264.28,264.28,385.97,,389.74
21-05-2013,06 - 07,338.05,349.43,349.43,349.43,349.43,349.43,349.43,349.43,315.03,315.03,315.03,349.43,349.43,349.43,349.43,428.25,,484.14
21-05-2013,07 - 08,372.11,499.63,499.63,499.63,499.63,499.63,511.95,511.95,318.02,318.02,318.02,354.82,354.82,354.82,499.63,499.63,,487.99
21-05-2013,08 - 09,395.22,484.48,484.48,484.48,484.48,484.48,493.04,493.04,338.56,338.56,338.56,408.14,408.14,390.43,484.48,484.48,,510.67
21-05-2013,09 - 10,381.61,462.57,462.57,462.57,462.57,462.57,462.57,462.57,339.33,339.33,339.33,411.39,411.39,348.58,462.57,462.57,,504.42
21-05-2013,10 - 11,368.34,424.57,424.57,424.57,424.57,424.57,424.57,424.57,332.74,332.74,332.74,411.56,411.56,347.89,424.57,428.68,,487.99
21-05-2013,11 - 12,382.21,489.79,489.79,489.79,489.79,489.79,489.79,489.79,327.69,327.69,327.69,407.11,407.11,347.81,489.79,489.79,,475.75
21-05-2013,12 - 13,367.06,427.05,427.05,427.05,427.05,427.05,427.05,427.05,326.75,326.75,326.75,355.85,355.85,347.46,427.05,488.25,,470.7
21-05-2013,13 - 14,365.26,413.1,413.1,413.1,413.1,413.1,413.1,413.1,327.78,327.78,327.78,351.66,351.66,346.95,413.1,488.42,,470.62
21-05-2013,14 - 15,358.33,374.68,374.68,374.68,374.68,374.68,374.68,374.68,328.38,328.38,328.38,351.4,351.4,346.61,374.68,488.42,,470.62
21-05-2013,15 - 16,352.26,360.3,360.3,360.3,360.3,360.3,360.3,360.3,325.64,325.64,325.64,350.63,350.63,350.63,360.3,488.33,,470.7
21-05-2013,16 - 17,347.29,354.48,354.48,354.48,354.48,354.48,354.48,354.48,324.95,324.95,324.95,346.44,346.44,346.44,354.48,488.16,,470.7
21-05-2013,17 - 18,350.72,373.31,373.31,373.31,373.31,373.31,373.31,384.52,322.82,322.82,322.82,345.07,345.07,345.07,373.31,488.16,,477.55
21-05-2013,18 - 19,346.52,364.75,364.75,364.75,364.75,364.75,364.75,364.75,320.68,320.68,320.68,343.95,343.95,343.95,364.75,488.07,,487.82
21-05-2013,19 - 20,338.13,345.75,345.75,345.75,345.75,345.75,345.75,345.75,319.73,319.73,319.73,345.58,345.58,345.58,345.75,513.58,,493.21
21-05-2013,20 - 21,328.29,330,330,330,330,330,330,330,321.27,321.27,321.27,330,330,330,330,488.67,,491.41
21-05-2013,21 - 22,325.47,326.5,326.5,326.5,326.5,326.5,326.5,326.5,321.7,321.7,321.7,326.5,326.5,326.5,326.5,488.07,,477.8
21-05-2013,22 - 23,314.51,313.06,313.06,313.06,313.06,313.06,313.06,313.06,313.06,313.06,313.06,313.06,313.06,313.06,313.06,513.66,,385.29
21-05-2013,23 - 00,295.34,292.01,292.01,292.01,292.01,292.01,292.01,292.01,292.01,292.01,292.01,292.01,292.01,292.01,292.01,428.42,,359.96
22-05-2013,00 - 01,272.15,272.15,272.15,272.15,272.15,272.15,272.15,272.15,272.15,272.15,272.15,272.15,272.15,272.15,272.15,272.15,,359.56
22-05-2013,01 - 02,249.27,249.27,249.27,249.27,249.27,249.27,249.27,249.27,249.27,249.27,249.27,249.27,249.27,249.27,249.27,257.24,,359.3
22-05-2013,02 - 03,212.34,212.34,212.34,212.34,212.34,212.34,212.34,212.34,212.34,212.34,212.34,212.34,212.34,212.34,231.62,257.16,,359.3
22-05-2013,03 - 04,171.98,171.98,171.98,171.98,171.98,171.98,171.98,171.98,171.98,171.98,171.98,171.98,171.98,171.98,230.16,257.16,,359.47
22-05-2013,04 - 05,173.52,173.52,173.52,173.52,173.52,173.52,173.52,173.52,173.52,173.52,173.52,173.52,173.52,173.52,231.02,257.24,,359.64
22-05-2013,05 - 06,247.99,247.99,247.99,247.99,247.99,247.99,247.99,247.99,247.99,247.99,247.99,247.99,247.99,247.99,247.99,274.47,,385.52
22-05-2013,06 - 07,306,305.4,305.4,305.4,305.4,305.4,299.4,305.4,305.4,305.4,305.4,305.4,305.4,305.4,305.4,377.29,,471.3
22-05-2013,07 - 08,344.56,356.3,356.3,356.3,356.3,356.3,333.76,359.04,327.68,327.68,327.68,356.3,356.3,330.93,356.3,472.07,,488.43
22-05-2013,08 - 09,359.81,386.55,386.55,386.55,386.55,386.55,357.16,396.06,357.16,357.16,357.16,386.55,386.55,333.33,386.55,481.92,,495.29
22-05-2013,09 - 10,356.21,384.83,384.83,384.83,384.83,384.83,349.44,394.35,349.44,349.44,349.44,384.83,384.83,333.51,384.83,482.43,,490.58
22-05-2013,10 - 11,354.33,379.69,379.69,379.69,379.69,379.69,336.16,389.03,336.16,336.16,336.16,379.69,379.69,336.68,379.69,484.23,,487.66
22-05-2013,11 - 12,351.16,376.95,376.95,376.95,376.95,376.95,320.65,386.2,320.65,320.65,320.65,376.95,376.95,338.13,376.95,481.92,,486.12
22-05-2013,12 - 13,335.56,351.07,351.07,351.07,351.07,351.07,315.85,351.07,315.85,315.85,315.85,351.07,351.07,335.56,351.07,482.01,,488.43
22-05-2013,13 - 14,328.79,343.27,343.27,343.27,343.27,343.27,312.43,343.27,312.43,312.43,312.43,343.27,343.27,333.93,343.27,480.04,,488.43
22-05-2013,14 - 15,316.62,330.42,330.42,330.42,330.42,330.42,314.05,330.42,308.83,308.83,308.83,330.42,330.42,330.42,330.42,476.09,,487.92
22-05-2013,15 - 16,303.69,317.05,317.05,317.05,317.05,317.05,284.58,317.05,289.8,289.8,289.8,317.05,317.05,317.05,317.05,471.98,,475.67
22-05-2013,16 - 17,286.8,297.77,297.77,297.77,297.77,297.77,269.15,297.77,279.35,279.35,279.35,297.77,297.77,297.77,297.77,476.01,,472.58
22-05-2013,17 - 18,283.55,292.97,292.97,292.97,292.97,292.97,266.67,292.97,266.67,266.67,266.67,292.97,292.97,292.97,292.97,471.98,,472.15
22-05-2013,18 - 19,281.41,288,288,288,288,288,272.41,288,272.41,272.41,272.41,288,288,288,288,471.64,,472.07
22-05-2013,19 - 20,283.55,288.09,288.09,288.09,288.09,288.09,281.15,288.09,281.15,281.15,281.15,288.09,288.09,288.09,288.09,489.2,,471.72
22-05-2013,20 - 21,288.86,290.83,290.83,290.83,290.83,290.83,287.15,290.83,287.15,287.15,287.15,290.83,290.83,290.83,290.83,489.12,,471.47
22-05-2013,21 - 22,290.66,290.66,290.66,290.66,290.66,290.66,290.66,290.66,290.66,290.66,290.66,290.66,290.66,290.66,290.66,290.66,,471.21
22-05-2013,22 - 23,280.38,280.38,280.38,280.38,280.38,280.38,280.38,280.38,280.38,280.38,280.38,280.38,280.38,280.38,280.38,280.38,,385.52
22-05-2013,23 - 00,246.1,246.1,246.1,246.1,246.1,246.1,246.1,246.1,246.1,246.1,246.1,246.1,246.1,246.1,246.1,246.1,,361.44
23-05-2013,00 - 01,233.7,233.7,233.7,233.7,233.7,233.7,233.7,233.7,233.7,233.7,233.7,233.7,233.7,233.7,234.47,273.72,,324.6
23-05-2013,01 - 02,214.29,214.29,214.29,214.29,214.29,214.29,214.29,214.29,214.29,214.29,214.29,214.29,214.29,214.29,233.7,240.29,,324.6
23-05-2013,02 - 03,181.11,181.11,181.11,181.11,181.11,181.11,181.11,181.11,181.11,181.11,181.11,181.11,181.11,181.11,232.16,240.2,,324.51
23-05-2013,03 - 04,184.11,184.11,184.11,184.11,184.11,184.11,184.11,184.11,184.11,184.11,184.11,184.11,184.11,184.11,229.94,240.2,,324.51
23-05-2013,04 - 05,239.43,239.43,239.43,239.43,239.43,239.43,239.43,239.43,239.43,239.43,239.43,239.43,239.43,239.43,239.43,240.29,,324.6
23-05-2013,05 - 06,267.65,267.73,267.73,267.73,267.73,267.73,263.03,267.73,267.73,267.73,267.73,267.73,267.73,267.73,267.73,273.89,,330.16
23-05-2013,06 - 07,317.16,316.73,316.73,316.73,316.73,316.73,316.73,316.73,316.73,316.73,316.73,316.73,316.73,316.73,316.73,316.73,,409.94
23-05-2013,07 - 08,359.15,367.36,367.36,367.36,367.36,367.36,372.06,444.06,344.61,344.61,344.61,360.51,360.51,360.51,367.36,367.36,,513.32
23-05-2013,08 - 09,385.06,425.5,425.5,425.5,425.5,425.5,425.5,503.75,362.48,362.48,362.48,371.55,371.55,371.55,425.5,425.5,,470.57
23-05-2013,09 - 10,386.34,436.7,436.7,436.7,436.7,436.7,436.7,453.12,366.41,366.41,366.41,370.6,370.6,370.6,436.7,436.7,,470.48
23-05-2013,10 - 11,382.41,432.09,432.09,432.09,432.09,432.09,442.78,442.78,362.05,362.05,362.05,371.89,371.89,371.89,432.09,432.09,,469.88
23-05-2013,11 - 12,380.95,428.24,428.24,428.24,428.24,428.24,438.76,438.76,355.13,355.13,355.13,370.09,370.09,370.09,428.24,428.24,,448.59
23-05-2013,12 - 13,376.25,404.12,404.12,404.12,404.12,404.12,414.04,414.04,352.05,352.05,352.05,370.86,370.86,370.86,404.12,404.12,,428.58
23-05-2013,13 - 14,369.84,381.98,381.98,381.98,381.98,381.98,391.38,391.38,348.71,348.71,348.71,370.52,370.52,370.52,381.98,381.98,,421.4
23-05-2013,14 - 15,372.74,383.94,383.94,383.94,383.94,383.94,393.44,393.44,347.52,347.52,347.52,371.89,371.89,371.89,383.94,383.94,,417.12
23-05-2013,15 - 16,371.46,377.27,377.27,377.27,377.27,377.27,408.66,408.66,346.75,346.75,346.75,372.57,372.57,372.57,377.27,377.27,,416.7
23-05-2013,16 - 17,366.84,376.33,376.33,376.33,376.33,376.33,418.49,418.49,345.72,345.72,345.72,370.09,370.09,370.09,376.33,376.33,,416.61
23-05-2013,17 - 18,360.43,367.87,367.87,367.87,367.87,367.87,452.95,452.95,344.27,344.27,344.27,367.87,367.87,367.87,367.87,367.87,,416.61
23-05-2013,18 - 19,367.27,375.48,375.48,375.48,375.48,375.48,550.26,550.26,341.27,341.27,341.27,372.74,372.74,372.74,375.48,375.48,,416.95
23-05-2013,19 - 20,359.92,364.19,364.19,364.19,364.19,364.19,575.92,575.92,340.08,340.08,340.08,364.19,364.19,364.19,364.19,376.33,,416.78
23-05-2013,20 - 21,351.19,353.5,353.5,353.5,353.5,353.5,516.49,516.49,337.6,337.6,337.6,353.5,353.5,353.5,353.5,376.33,,417.04
23-05-2013,21 - 22,349.4,354.61,354.61,354.61,354.61,354.61,456.2,456.2,337.26,337.26,337.26,354.61,354.61,354.61,354.61,354.61,,410.03
23-05-2013,22 - 23,341.79,342.73,342.73,342.73,342.73,342.73,462.61,462.61,337.08,337.08,337.08,342.73,342.73,342.73,342.73,342.73,,377.02
23-05-2013,23 - 00,320.24,320.58,320.58,320.58,320.58,320.58,338.88,338.88,320.58,320.58,320.58,320.58,320.58,320.58,320.58,320.58,,326.91
24-05-2013,00 - 01,310.8,310.8,310.8,310.8,310.8,310.8,310.8,310.8,310.8,310.8,310.8,310.8,310.8,310.8,310.8,310.8,,325.82
24-05-2013,01 - 02,285.21,285.21,285.21,285.21,285.21,285.21,285.21,285.21,285.21,285.21,285.21,285.21,285.21,285.21,285.21,285.21,,325.82
24-05-2013,02 - 03,266.24,266.24,266.24,266.24,266.24,266.24,266.24,266.24,266.24,266.24,266.24,266.24,266.24,266.24,266.24,266.24,,325.82
24-05-2013,03 - 04,256.62,256.62,256.62,256.62,256.62,256.62,256.62,256.62,256.62,256.62,256.62,256.62,256.62,256.62,256.62,258.08,,325.82
24-05-2013,04 - 05,258.25,258.17,258.17,258.17,258.17,258.17,258.17,258.17,258.17,258.17,258.17,258.17,258.17,258.17,258.17,258.17,,326.08
24-05-2013,05 - 06,291.31,291.22,291.22,291.22,291.22,291.22,291.22,291.22,291.22,291.22,291.22,291.22,291.22,291.22,291.22,291.22,,326.16
24-05-2013,06 - 07,333.8,361.11,361.11,361.11,377.33,361.11,386.61,386.61,316.72,316.72,316.72,355.7,355.7,355.7,361.11,361.11,,403.52
24-05-2013,07 - 08,351.83,448.08,448.08,448.08,506.2,448.08,506.2,506.2,326.51,326.51,326.51,365.66,365.66,365.66,448.08,448.08,,404.98
24-05-2013,08 - 09,363.51,489.2,489.2,489.2,563.98,489.2,563.98,563.98,329.17,329.17,329.17,376.39,376.39,376.39,489.2,489.2,,407.73
24-05-2013,09 - 10,364.45,490.4,490.4,490.4,600.99,490.4,600.99,600.99,329.08,329.08,329.08,377.16,377.16,377.16,490.4,490.4,,407.73
24-05-2013,10 - 11,371.07,507.57,507.57,507.57,580.64,507.57,580.64,580.64,329,329,329,377.59,377.59,377.59,507.57,507.57,,407.3
24-05-2013,11 - 12,363.68,478.99,478.99,478.99,594.89,478.99,594.89,594.89,328.14,328.14,328.14,374.41,374.41,374.41,478.99,478.99,,406.7
24-05-2013,12 - 13,358.44,501.05,501.05,501.05,506.03,501.05,506.03,506.03,326.68,326.68,326.68,374.41,374.41,374.41,501.05,501.05,,406.18
24-05-2013,13 - 14,351.66,387.12,387.12,387.12,437.77,387.12,437.77,437.77,325.73,325.73,325.73,373.47,373.47,373.47,387.12,387.12,,404.89
24-05-2013,14 - 15,350.89,384.2,384.2,384.2,411.67,384.2,411.67,411.67,326.68,326.68,326.68,384.2,384.2,384.2,384.2,384.2,,403.6
24-05-2013,15 - 16,340.84,363.6,363.6,363.6,366,363.6,366,366,324.36,324.36,324.36,363.6,363.6,363.6,363.6,363.6,,403.69
24-05-2013,16 - 17,337.67,355.53,355.53,355.53,357.5,355.53,357.5,357.5,322.9,322.9,322.9,355.53,355.53,355.53,355.53,377.93,,403.43
24-05-2013,17 - 18,336.12,354.75,354.75,354.75,357.33,354.75,366.09,366.09,319.81,319.81,319.81,354.75,354.75,354.75,354.75,377.93,,403.43
24-05-2013,18 - 19,335.61,354.07,354.07,354.07,403.78,354.07,413.65,413.65,318.69,318.69,318.69,354.07,354.07,354.07,354.07,378.02,,403.26
24-05-2013,19 - 20,343.25,366.94,366.94,366.94,366.94,366.94,411.93,411.93,327.28,327.28,327.28,366.94,366.94,366.94,366.94,377.85,,403.26
24-05-2013,20 - 21,338.96,346.42,346.42,346.42,346.42,346.42,396.13,396.13,330.63,330.63,330.63,346.42,346.42,346.42,346.42,346.42,,403.26
24-05-2013,21 - 22,335.69,336.21,336.21,336.21,336.21,336.21,386.69,386.69,332.86,332.86,332.86,336.21,336.21,336.21,336.21,336.21,,403
24-05-2013,22 - 23,331.49,330.11,330.11,330.11,330.11,330.11,330.11,330.11,330.11,330.11,330.11,330.11,330.11,330.11,330.11,330.11,,325.82
24-05-2013,23 - 00,311.4,308.39,308.39,308.39,308.39,308.39,308.39,308.39,308.39,308.39,308.39,308.39,308.39,308.39,291.74,291.74,,325.65
25-05-2013,00 - 01,311.35,311.35,311.35,311.35,311.35,311.35,311.35,311.35,311.35,311.35,311.35,311.35,311.35,311.35,311.35,311.35,,326.76
25-05-2013,01 - 02,292.85,292.85,292.85,292.85,292.85,292.85,292.85,292.85,292.85,292.85,292.85,292.85,292.85,292.85,292.85,292.85,,326.85
25-05-2013,02 - 03,274.86,274.86,274.86,274.86,274.86,274.86,274.86,274.86,274.86,274.86,274.86,274.86,274.86,274.86,274.86,274.86,,326.76
25-05-2013,03 - 04,268.06,268.06,268.06,268.06,268.06,268.06,268.06,268.06,268.06,268.06,268.06,268.06,268.06,268.06,268.06,268.06,,326.68
25-05-2013,04 - 05,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,,326.68
25-05-2013,05 - 06,259.62,259.62,259.62,259.62,259.62,259.62,259.62,259.62,259.62,259.62,259.62,259.62,259.62,259.62,259.62,275.55,,326.85
25-05-2013,06 - 07,259.53,259.53,259.53,259.53,259.53,259.53,259.53,259.53,259.53,259.53,259.53,259.53,259.53,259.53,259.53,259.53,,404.41
25-05-2013,07 - 08,280.8,280.8,280.8,280.8,280.8,280.8,280.8,280.8,280.8,280.8,280.8,280.8,280.8,280.8,280.8,280.8,,404.49
25-05-2013,08 - 09,290.7,290.7,290.7,290.7,290.7,290.7,290.7,290.7,290.7,290.7,290.7,290.7,290.7,290.7,299.13,378.76,,404.49
25-05-2013,09 - 10,311.1,311.1,311.1,311.1,311.1,311.1,311.1,311.1,311.1,311.1,311.1,311.1,311.1,311.1,311.1,378.84,,404.49
25-05-2013,10 - 11,315.49,315.49,315.49,315.49,315.49,315.49,315.49,315.49,315.49,315.49,315.49,315.49,315.49,315.49,315.49,378.84,,404.49
25-05-2013,11 - 12,306.19,306.19,306.19,306.19,306.19,306.19,306.19,306.19,306.19,306.19,306.19,306.19,306.19,306.19,306.19,378.84,,404.49
25-05-2013,12 - 13,286.99,286.99,286.99,286.99,286.99,286.99,286.99,286.99,286.99,286.99,286.99,286.99,286.99,286.99,286.99,378.84,,404.49
25-05-2013,13 - 14,283.29,283.29,283.29,283.29,283.29,283.29,283.29,283.29,283.29,283.29,283.29,283.29,283.29,283.29,283.29,283.29,,404.49
25-05-2013,14 - 15,275.46,275.46,275.46,275.46,275.46,275.46,275.46,275.46,275.46,275.46,275.46,275.46,275.46,275.46,275.46,275.46,,404.41
25-05-2013,15 - 16,270.21,270.21,270.21,270.21,270.21,270.21,270.21,270.21,270.21,270.21,270.21,270.21,270.21,270.21,270.21,270.21,,404.41
25-05-2013,16 - 17,270.9,270.9,270.9,270.9,270.9,270.9,270.9,270.9,270.9,270.9,270.9,270.9,270.9,270.9,270.9,270.9,,404.41
25-05-2013,17 - 18,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,274.6,,404.49
