Elspot Prices in SEK/MWh,,,,,,,,,,,,,,,,,,,
Data was last updated 10-01-2018,,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT,FRE
29-09-2016,19 - 20,247.6,255.79,255.79,255.79,255.79,369.14,224.87,365.09,255.79,224.87,224.87,255.79,255.79,249.72,369.14,369.14,369.14,
29-09-2016,20 - 21,241.24,253.28,253.28,253.28,253.28,253.38,224.68,308.66,253.28,224.68,224.68,253.28,253.28,249.72,253.38,297.97,297.97,
29-09-2016,21 - 22,233.06,241.05,241.05,241.05,241.05,241.05,224.29,241.05,241.05,224.29,224.29,242.69,242.69,242.69,241.05,241.05,241.05,
29-09-2016,22 - 23,221.69,218.52,218.52,218.52,218.52,218.52,218.52,218.52,218.52,218.52,218.52,237.49,237.49,232.29,218.52,218.52,218.52,
29-09-2016,23 - 00,184.04,162.27,162.27,162.27,162.27,162.27,162.27,162.27,162.27,162.27,162.27,231.13,231.13,231.13,162.27,162.27,162.27,
30-09-2016,00 - 01,158.02,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,158.5,218.76,158.5,158.5,158.5,
30-09-2016,01 - 02,154.17,154.56,154.56,154.56,154.56,154.56,154.56,154.56,154.56,154.56,154.56,154.56,154.56,216.36,154.56,154.56,154.56,
30-09-2016,02 - 03,139.08,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,143.5,216.27,143.5,143.5,143.5,
30-09-2016,03 - 04,126.49,138.99,138.99,138.99,138.99,138.99,138.99,138.99,138.99,138.99,138.99,138.99,138.99,215.02,138.99,138.99,138.99,
30-09-2016,04 - 05,182.62,188.49,188.49,188.49,188.49,188.49,188.49,188.49,188.49,188.49,188.49,193.77,193.77,216.75,188.49,188.49,188.49,
30-09-2016,05 - 06,216.94,216.65,216.65,216.65,216.65,243.27,143.31,216.65,216.65,216.65,216.65,223.67,223.67,223.67,243.27,243.27,243.27,
30-09-2016,06 - 07,237.8,242.51,242.51,242.51,242.51,276.82,262.69,381.4,225.2,225.2,225.2,242.51,242.51,242.51,276.82,276.82,276.82,
30-09-2016,07 - 08,251.93,257.6,257.6,257.6,257.6,351.79,268.84,477.32,257.6,232.89,232.89,257.6,257.6,252.5,351.79,351.79,351.79,
30-09-2016,08 - 09,255.96,268.65,268.65,268.65,268.65,379.67,268.65,480.3,268.65,234.24,234.24,268.65,268.65,252.69,379.67,379.67,379.67,
30-09-2016,09 - 10,255.48,268.75,268.75,268.75,268.75,384.57,268.75,422.05,268.75,233.57,233.57,268.75,268.75,252.5,384.57,384.57,384.57,
30-09-2016,10 - 11,255.48,272.01,272.01,272.01,272.01,382.84,268.75,384.09,272.01,233.09,233.09,272.01,272.01,252.31,382.84,382.84,382.84,
30-09-2016,11 - 12,252.79,267.78,267.78,267.78,267.78,383.61,232.8,380.63,267.78,232.8,232.8,267.78,267.78,252.12,383.61,383.61,383.61,
30-09-2016,12 - 13,250.77,265.96,265.96,265.96,265.96,387.07,230.39,364.29,265.96,230.39,230.39,265.96,265.96,251.73,387.07,387.07,387.07,
30-09-2016,13 - 14,247.7,262.59,262.59,262.59,262.59,359.29,226.07,284.99,262.59,226.07,226.07,262.59,262.59,251.64,359.29,384.66,384.66,
30-09-2016,14 - 15,241.16,259.13,259.13,259.13,259.13,262.4,222.99,282.3,259.13,222.99,222.99,259.13,259.13,251.64,262.4,262.4,262.4,
30-09-2016,15 - 16,242.03,259.13,259.13,259.13,259.13,335.74,219.92,307.19,259.13,219.92,219.92,259.13,259.13,251.54,335.74,335.74,335.74,
30-09-2016,16 - 17,242.41,258.65,258.65,258.65,258.65,349.68,221.17,299.79,258.65,221.17,221.17,258.65,258.65,251.44,349.68,356.21,356.21,
30-09-2016,17 - 18,243.47,259.13,259.13,259.13,259.13,358.52,222.71,302.58,259.13,222.71,222.71,259.13,259.13,251.44,358.52,364,364,
30-09-2016,18 - 19,247.98,263.36,263.36,263.36,263.36,412.83,225.2,365.15,263.36,225.2,225.2,263.36,263.36,251.54,412.83,412.83,412.83,
30-09-2016,19 - 20,252.41,272.98,272.98,272.98,272.98,430.9,228.38,412.44,272.98,228.38,228.38,272.98,272.98,251.73,430.9,430.9,430.9,
30-09-2016,20 - 21,244.33,264.23,264.23,264.23,264.23,264.23,228.57,374.57,264.23,228.57,228.57,264.23,264.23,251.64,264.23,264.23,264.23,
30-09-2016,21 - 22,236.74,251.83,251.83,251.83,251.83,251.83,227.7,306.62,251.83,227.7,227.7,251.83,251.83,251.44,251.83,352.75,352.75,
30-09-2016,22 - 23,232.7,240.58,240.58,240.58,240.58,240.58,225.59,297.29,240.58,225.59,225.59,240.58,240.58,239.43,240.58,240.58,240.58,
30-09-2016,23 - 00,228.28,236.26,236.26,236.26,236.26,236.26,224.15,273.26,233.47,224.15,224.15,236.26,236.26,236.26,236.26,236.26,236.26,
1/10/2016,00 - 01,223.14,222.75,222.75,222.75,222.75,222.75,222.75,248.45,222.75,222.75,222.75,227.08,227.08,227.08,222.75,222.75,222.75,
1/10/2016,01 - 02,221.31,220.73,220.73,220.73,220.73,220.73,220.73,220.73,220.73,220.73,220.73,225.54,225.54,225.54,220.73,220.73,220.73,
1/10/2016,02 - 03,220.54,220.15,220.15,220.15,220.15,220.15,220.15,220.15,220.15,220.15,220.15,220.15,220.15,220.15,220.15,220.15,220.15,
1/10/2016,03 - 04,221.79,221.5,221.5,221.5,221.5,221.5,221.5,248.45,221.5,221.5,221.5,221.5,221.5,221.5,221.5,221.5,221.5,
1/10/2016,04 - 05,223.81,223.14,223.14,223.14,223.14,223.14,223.14,249.7,223.14,223.14,223.14,226.6,226.6,226.6,223.14,223.14,223.14,
1/10/2016,05 - 06,228.24,227.66,227.66,227.66,227.66,227.66,227.66,280.41,227.66,227.66,227.66,227.66,227.66,227.66,227.66,227.66,227.66,
1/10/2016,06 - 07,235.55,238.15,238.15,238.15,238.15,238.15,281.76,313.33,231.8,231.8,231.8,238.15,238.15,238.15,238.15,238.15,238.15,
1/10/2016,07 - 08,242.97,254.9,254.9,254.9,254.9,266.26,287.44,301.3,245.56,233.24,232.76,254.9,254.9,240.17,266.26,266.26,266.26,
1/10/2016,08 - 09,246.72,263.95,263.95,263.95,263.95,301.11,280.6,369.45,263.95,234.59,233.34,263.95,263.95,240.56,301.11,343.85,343.85,
1/10/2016,09 - 10,251.05,274.83,274.83,274.83,274.83,325.46,347.12,375.04,274.83,237.19,231.8,274.83,274.83,240.46,325.46,390.63,390.63,
1/10/2016,10 - 11,254.52,278.77,278.77,278.77,278.77,326.23,278.77,384.47,278.77,238.25,232.67,278.77,278.77,240.75,326.23,426.63,426.63,
1/10/2016,11 - 12,252.21,277.14,277.14,277.14,277.14,326.23,277.14,377.44,277.14,236.71,232.38,277.14,277.14,240.56,326.23,426.73,426.73,
1/10/2016,12 - 13,250.47,273,273,273,273,322.77,273,327.96,273,235.84,232.18,273,273,240.85,322.77,426.83,426.83,
1/10/2016,13 - 14,248.64,270.88,270.88,270.88,270.88,300.72,270.88,293.89,270.88,233.05,232.18,270.88,270.88,240.66,300.72,425.38,425.38,
1/10/2016,14 - 15,248.16,269.92,269.92,269.92,269.92,284.17,269.92,285.22,269.92,234.78,232.09,269.92,269.92,240.56,284.17,373.11,373.11,
1/10/2016,15 - 16,248.26,270.4,270.4,270.4,270.4,270.4,271.94,280.89,269.24,234.49,232.09,270.4,270.4,240.56,270.4,373.5,373.5,
1/10/2016,16 - 17,250.18,274.54,274.54,274.54,274.54,294.56,278.77,283.4,269.05,234.49,232.28,274.54,274.54,240.46,294.56,368.39,368.39,
1/10/2016,17 - 18,254.9,277.23,277.23,277.23,325.37,340.38,333.36,333.36,277.23,235.84,232.57,277.23,277.23,240.56,340.38,345.97,345.97,
1/10/2016,18 - 19,262.51,282.43,282.43,282.43,375.13,426.44,384.37,384.37,282.43,237.38,232.95,282.43,282.43,240.75,426.44,426.44,426.44,
1/10/2016,19 - 20,264.53,287.53,287.53,287.53,423.07,427.11,433.47,433.47,287.53,238.25,234.49,287.53,287.53,240.85,427.11,427.11,427.11,
1/10/2016,20 - 21,260,284.65,284.65,284.65,376.29,304.19,385.63,385.63,284.65,237.96,234.4,284.65,284.65,240.56,304.19,425.09,425.09,
1/10/2016,21 - 22,252.5,276.75,276.75,276.75,288.79,304.48,295.91,295.91,276.75,234.98,234.01,276.75,276.75,240.27,304.48,320.94,320.94,
1/10/2016,22 - 23,248.07,270.98,270.98,270.98,270.98,288.98,277.62,277.62,270.98,233.53,233.53,270.98,270.98,239.98,288.98,290.33,290.33,
1/10/2016,23 - 00,245.66,264.62,264.62,264.62,264.62,264.62,312.56,312.56,231.7,231.7,231.7,264.62,264.62,239.6,264.62,264.62,264.62,
2/10/2016,00 - 01,243.38,260.53,260.53,260.53,260.53,260.53,314.75,314.75,259.47,235.39,235.39,260.53,260.53,239.24,260.53,260.53,260.53,
2/10/2016,01 - 02,238.66,247.62,247.62,247.62,247.62,247.62,260.43,260.43,234.71,234.71,234.71,247.62,247.62,238.95,247.62,247.62,247.62,
2/10/2016,02 - 03,237.51,244.44,244.44,244.44,244.44,244.44,253.11,253.11,234.14,234.14,234.14,244.44,244.44,238.76,244.44,244.44,244.44,
2/10/2016,03 - 04,236.45,239.43,239.43,239.43,239.43,239.43,242.03,242.03,234.04,234.04,234.04,239.43,239.43,238.76,239.43,239.43,239.43,
2/10/2016,04 - 05,234.81,239.82,239.82,239.82,239.82,239.82,239.82,239.82,232.11,232.11,232.11,239.82,239.82,238.76,239.82,239.82,239.82,
2/10/2016,05 - 06,236.06,241.07,241.07,241.07,241.07,241.07,241.07,241.07,233.37,233.37,233.37,241.07,241.07,238.86,241.07,241.07,241.07,
2/10/2016,06 - 07,238.18,244.92,244.92,244.92,244.92,244.92,244.92,244.92,234.52,234.52,234.52,244.92,244.92,239.15,244.92,244.92,244.92,
2/10/2016,07 - 08,240.49,251.28,251.28,251.28,251.28,251.28,251.28,251.28,234.52,234.52,234.52,251.28,251.28,239.53,251.28,251.28,251.28,
2/10/2016,08 - 09,249.84,270.45,270.45,270.45,270.45,278.15,286.05,286.05,259.27,235,235,270.45,270.45,239.82,278.15,278.15,278.15,
2/10/2016,09 - 10,253.01,277.19,277.19,277.19,296.64,296.64,298.47,298.47,277.19,235.1,235.1,277.19,277.19,239.92,296.64,296.64,296.64,
2/10/2016,10 - 11,254.65,282.97,282.97,282.97,287.78,313.69,287.78,287.78,282.97,235.29,235.29,282.97,282.97,240.3,313.69,313.69,313.69,
2/10/2016,11 - 12,254.84,284.51,284.51,284.51,311.86,307.53,311.86,311.86,284.51,235.1,235.1,284.51,284.51,240.4,307.53,357.13,357.13,
2/10/2016,12 - 13,252.24,280.37,280.37,280.37,280.37,304.35,280.37,280.37,280.37,234.91,234.91,280.37,280.37,240.4,304.35,357.9,357.9,
2/10/2016,13 - 14,248.58,267.36,267.36,267.36,267.36,290.19,256.58,267.36,267.36,234.81,234.81,267.36,267.36,240.49,290.19,342.39,342.39,
2/10/2016,14 - 15,245.98,263.22,263.22,263.22,263.22,263.22,240.88,263.22,263.22,233.17,233.17,263.22,263.22,240.59,263.22,318.12,318.12,
2/10/2016,15 - 16,244.35,261.39,261.39,261.39,261.39,278.25,237.41,261.39,261.39,231.44,231.44,261.39,261.39,240.69,278.25,296.26,296.26,
2/10/2016,16 - 17,247.04,263.51,263.51,263.51,263.51,270.16,241.36,263.51,263.51,233.66,233.66,263.51,263.51,240.59,270.16,296.36,296.36,
2/10/2016,17 - 18,254.17,282,282,282,282,308.97,304.83,304.83,282,235.2,235.2,282,282,240.59,308.97,311.38,311.38,
2/10/2016,18 - 19,263.32,288.55,288.55,288.55,288.55,426.76,397,397,288.55,235.68,235.68,288.55,288.55,240.88,426.76,426.76,426.76,
2/10/2016,19 - 20,267.85,297.61,297.61,297.61,297.61,427.44,475.3,475.3,297.61,237.12,237.12,297.61,297.61,241.46,427.44,427.44,427.44,
2/10/2016,20 - 21,263.22,290.48,290.48,290.48,290.48,426.76,408.37,408.37,290.48,237.51,237.51,290.48,290.48,241.55,426.76,426.76,426.76,
2/10/2016,21 - 22,255.52,279.31,279.31,279.31,279.31,279.31,334.98,334.98,279.31,236.54,236.54,279.31,279.31,241.36,279.31,362.52,362.52,
2/10/2016,22 - 23,251.47,276.23,276.23,276.23,276.23,276.23,288.36,288.36,276.23,235.87,235.87,276.23,276.23,241.26,276.23,293.37,293.37,
2/10/2016,23 - 00,242.13,248.58,248.58,248.58,248.58,248.58,242.61,248.58,248.58,234.91,234.91,248.58,248.58,241.17,248.58,248.58,248.58,
3/10/2016,00 - 01,247.91,248.97,248.97,248.97,248.97,248.97,248.97,248.97,248.97,247.91,247.91,248.97,248.97,247.24,248.97,248.97,248.97,
3/10/2016,01 - 02,244.54,245.5,245.5,245.5,245.5,245.5,243.48,251.47,243.48,243.48,243.48,246.75,246.75,245.5,245.5,245.5,245.5,
3/10/2016,02 - 03,239.05,241.65,241.65,241.65,241.65,241.65,237.99,241.65,237.99,237.99,237.99,244.35,244.35,241.65,241.65,241.65,241.65,
3/10/2016,03 - 04,236.45,236.35,236.35,236.35,236.35,236.35,236.35,236.35,236.35,236.35,236.35,245.98,245.98,236.35,236.35,236.35,236.35,
3/10/2016,04 - 05,237.8,237.6,237.6,237.6,237.6,237.6,236.06,237.6,236.06,236.06,236.06,251.38,251.38,237.6,237.6,237.6,237.6,
3/10/2016,05 - 06,250.12,254.36,254.36,254.36,254.36,297.32,240.4,254.36,240.4,240.4,240.4,254.36,254.36,247.33,297.32,297.32,297.32,
3/10/2016,06 - 07,268.04,286.92,286.92,286.92,286.92,426.86,248.1,341.72,286.92,248.1,248.1,286.92,286.92,256.48,426.86,426.86,426.86,
3/10/2016,07 - 08,277.77,306.76,306.76,306.76,306.76,427.24,293.18,394.5,306.76,257.64,249.45,306.76,306.76,256.87,427.24,427.24,427.24,
3/10/2016,08 - 09,281.72,320.91,320.91,320.91,320.91,530.3,290,367.82,320.91,258.22,252.63,320.91,320.91,257.16,530.3,530.3,530.3,
3/10/2016,09 - 10,281.14,323.52,323.52,323.52,323.52,665.52,255.81,382.94,323.52,255.81,252.15,323.52,323.52,256.96,665.52,665.52,665.52,
3/10/2016,10 - 11,277.38,311.77,311.77,311.77,311.77,540.12,254.17,313.98,311.77,254.17,252.53,311.77,311.77,256.96,540.12,540.12,540.12,
3/10/2016,11 - 12,276.9,311.09,311.09,311.09,311.09,549.08,252.82,319.47,311.09,252.82,251.76,311.09,311.09,256.87,549.08,549.08,549.08,
3/10/2016,12 - 13,270.25,298.76,298.76,298.76,298.76,539.93,247.04,252.24,298.76,247.04,247.04,298.76,298.76,256.48,539.93,539.93,539.93,
3/10/2016,13 - 14,268.62,297.9,297.9,297.9,297.9,530.3,243.96,243.96,297.9,243.96,243.96,297.9,297.9,256.67,530.3,530.3,530.3,
3/10/2016,14 - 15,267.27,294.53,294.53,294.53,294.53,481.08,236.83,236.83,294.53,241.75,241.75,294.53,294.53,256.67,481.08,481.08,481.08,
3/10/2016,15 - 16,269.97,292.41,292.41,292.41,292.41,427.05,255.9,283.06,292.41,250.99,250.99,292.41,292.41,256.77,427.05,427.05,427.05,
3/10/2016,16 - 17,271.02,298.96,298.96,298.96,298.96,403.74,251.57,298.96,298.96,251.57,248.39,298.96,298.96,256.67,403.74,403.74,403.74,
3/10/2016,17 - 18,274.49,306.76,306.76,306.76,306.76,386.12,294.14,321.4,306.76,253.78,248.58,306.76,306.76,256.77,386.12,386.12,386.12,
3/10/2016,18 - 19,278.92,314.94,314.94,314.94,314.94,427.34,313.02,357.32,314.94,254.46,249.07,314.94,314.94,256.87,427.34,427.34,427.34,
3/10/2016,19 - 20,285.09,331.32,331.32,331.32,331.32,461.92,319.95,363.49,331.32,255.9,248.68,331.32,331.32,257.06,461.92,461.92,461.92,
3/10/2016,20 - 21,274.49,310.13,310.13,310.13,310.13,310.13,307.72,314.27,310.13,256.39,248.78,310.13,310.13,257.06,310.13,346.73,346.73,
3/10/2016,21 - 22,264.96,278.15,278.15,278.15,278.15,278.15,273.72,273.72,278.15,253.01,247.52,278.15,278.15,256.77,278.15,278.15,278.15,
3/10/2016,22 - 23,256.96,268.91,268.91,268.91,268.91,268.91,247.91,247.91,268.91,245.98,245.98,268.91,268.91,250.61,268.91,268.91,268.91,
3/10/2016,23 - 00,243.67,244.25,244.25,244.25,244.25,244.25,236.93,236.93,244.25,237.89,237.89,245.89,245.89,244.25,244.25,244.25,244.25,
4/10/2016,00 - 01,246.06,245.96,245.96,245.96,245.96,245.96,245.96,245.96,245.96,245.96,245.96,247.02,247.02,245.96,245.96,245.96,245.96,
4/10/2016,01 - 02,242.99,242.7,242.7,242.7,242.7,242.7,242.7,242.7,242.7,242.7,242.7,245.68,245.68,242.7,242.7,242.7,242.7,
4/10/2016,02 - 03,232.24,230.89,230.89,230.89,230.89,230.89,230.89,230.89,230.89,230.89,230.89,245.39,245.39,240.49,230.89,230.89,230.89,
4/10/2016,03 - 04,227.24,225.04,225.04,225.04,225.04,225.04,225.04,225.04,225.04,225.04,225.04,245.29,245.29,240.4,225.04,225.04,225.04,
4/10/2016,04 - 05,232.14,230.51,230.51,230.51,230.51,230.51,223.21,223.21,230.51,230.51,230.51,245.39,245.39,241.84,230.51,230.51,230.51,
4/10/2016,05 - 06,246.92,256.43,256.43,256.43,256.43,256.43,245.2,245.2,256.43,240.88,240.88,260.75,260.75,248.46,256.43,256.43,256.43,
4/10/2016,06 - 07,266.7,290.42,290.42,290.42,290.42,359.06,288.4,288.4,290.42,251.15,251.15,290.42,290.42,253.74,359.06,359.06,359.06,
4/10/2016,07 - 08,284.27,336.5,336.5,336.5,336.5,432.41,356.18,356.18,336.5,253.84,251.92,336.5,336.5,254.22,432.41,432.41,432.41,
4/10/2016,08 - 09,291.28,344.95,344.95,344.95,344.95,527.26,387.67,387.67,344.95,255.47,252.01,344.95,344.95,254.51,527.26,527.26,527.26,
4/10/2016,09 - 10,289.07,344.66,344.66,344.66,344.66,528.51,344.66,353.11,344.66,255.18,252.01,344.66,344.66,254.51,528.51,528.51,528.51,
4/10/2016,10 - 11,276.49,313.74,313.74,313.74,313.74,469.46,310.77,310.77,313.74,254.41,252.11,313.74,313.74,254.41,469.46,469.46,469.46,
4/10/2016,11 - 12,272.17,303.66,303.66,303.66,303.66,432.69,275.63,275.63,303.66,252.4,251.82,303.66,303.66,254.8,432.69,432.69,432.69,
4/10/2016,12 - 13,274.38,307.79,307.79,307.79,307.79,432.41,300.4,300.4,307.79,252.01,251.44,307.79,307.79,254.32,432.41,432.41,432.41,
4/10/2016,13 - 14,274.19,307.98,307.98,307.98,307.98,431.64,307.98,307.98,307.98,252.01,251.63,307.98,307.98,254.41,431.64,431.64,431.64,
4/10/2016,14 - 15,273.42,307.12,307.12,307.12,307.12,384.5,307.12,307.12,307.12,251.92,251.63,307.12,307.12,254.61,384.5,384.5,384.5,
4/10/2016,15 - 16,271.79,305.97,305.97,305.97,305.97,359.63,305.97,305.97,305.97,251.25,251.25,305.97,305.97,254.61,359.63,359.63,359.63,
4/10/2016,16 - 17,269.87,295.5,295.5,295.5,295.5,339.57,292.72,292.72,295.5,250.57,249.81,295.5,295.5,254.51,339.57,339.57,339.57,
4/10/2016,17 - 18,277.26,334.48,334.48,334.48,334.48,413.11,342.74,342.74,334.48,251.15,248.94,334.48,334.48,254.41,413.11,413.11,413.11,
4/10/2016,18 - 19,286.48,321.23,321.23,321.23,321.23,538.2,301.36,363.67,321.23,258.16,249.23,321.23,321.23,254.61,538.2,538.2,538.2,
4/10/2016,19 - 20,291.09,333.43,333.43,333.43,333.43,528.8,301.07,375.28,333.43,259.02,250,333.43,333.43,254.8,528.8,528.8,528.8,
4/10/2016,20 - 21,272.37,304.62,304.62,304.62,304.62,304.62,290.03,304.62,304.62,259.02,250.38,304.62,304.62,254.8,304.62,304.62,304.62,
4/10/2016,21 - 22,262,284.94,284.94,284.94,284.94,284.94,250.38,250.38,284.94,249.9,249.81,284.94,284.94,254.41,284.94,284.94,284.94,
4/10/2016,22 - 23,253.26,272.46,272.46,272.46,272.46,272.46,237.9,237.9,272.46,245.39,245.39,272.46,272.46,249.71,272.46,272.46,272.46,
4/10/2016,23 - 00,245.29,247.4,247.4,247.4,247.4,247.4,239.34,239.34,247.4,239.34,239.34,251.53,251.53,247.4,247.4,247.4,247.4,
5/10/2016,00 - 01,244.72,242.71,242.71,242.71,242.71,242.71,240.69,240.69,242.71,242.71,242.71,266.24,266.24,246.36,242.71,242.71,242.71,
5/10/2016,01 - 02,237.33,232.91,232.91,232.91,232.91,232.91,232.91,232.91,232.91,232.91,232.91,264.51,264.51,245.97,232.91,232.91,232.91,
5/10/2016,02 - 03,229.64,222.82,222.82,222.82,222.82,222.82,222.82,222.82,222.82,222.82,222.82,264.41,264.41,245.88,222.82,222.82,222.82,
5/10/2016,03 - 04,228.3,220.62,220.62,220.62,220.62,220.62,213.51,213.51,220.62,220.62,220.62,264.7,264.7,245.68,220.62,220.62,220.62,
5/10/2016,04 - 05,239.92,237.33,237.33,237.33,237.33,237.33,218.12,218.12,237.33,237.33,237.33,266.04,266.04,245.68,237.33,237.33,237.33,
5/10/2016,05 - 06,252.12,253.08,253.08,253.08,253.08,253.08,233.39,233.39,250.49,250.49,250.49,278.53,278.53,250.01,253.08,253.08,253.08,
5/10/2016,06 - 07,269.98,299.37,299.37,299.37,299.37,396.57,299.37,299.37,299.37,256.06,256.06,299.37,299.37,257.21,396.57,396.57,396.57,
5/10/2016,07 - 08,290.15,336.45,336.45,336.45,336.45,431.53,298.22,407.71,336.45,260.95,260.95,336.45,336.45,257.59,431.53,431.53,431.53,
5/10/2016,08 - 09,299.66,349.6,349.6,349.6,349.6,435.56,293.32,403.1,349.6,262.68,262.68,349.6,349.6,257.78,435.56,435.56,435.56,
5/10/2016,09 - 10,288.04,334.43,334.43,334.43,334.43,431.53,274.78,289.48,334.43,263.26,263.26,334.43,334.43,257.69,431.53,431.53,431.53,
5/10/2016,10 - 11,281.32,335.2,335.2,335.2,335.2,403.29,257.69,264.89,335.2,257.69,257.69,335.2,335.2,257.59,403.29,403.29,403.29,
5/10/2016,11 - 12,277.47,335.58,335.58,335.58,335.58,402.43,255.77,264.22,335.58,255.77,255.77,335.58,335.58,257.5,402.43,402.43,402.43,
5/10/2016,12 - 13,272.48,318.68,318.68,318.68,318.68,384.85,252.89,252.89,318.68,252.89,252.89,318.68,318.68,257.4,384.85,384.85,384.85,
5/10/2016,13 - 14,274.69,316.76,316.76,316.76,316.76,357.29,256.34,259.13,316.76,256.34,256.34,316.76,316.76,257.11,357.29,357.29,357.29,
5/10/2016,14 - 15,273.54,313.11,313.11,313.11,313.11,356.81,257.5,270.56,313.11,257.5,257.5,313.11,313.11,257.11,356.81,356.81,356.81,
5/10/2016,15 - 16,271.81,312.15,312.15,312.15,312.15,338.56,256.92,270.65,312.15,256.92,256.92,312.15,312.15,257.02,338.56,338.56,338.56,
5/10/2016,16 - 17,270.94,308.02,308.02,308.02,308.02,329.34,257.11,288.04,308.02,257.11,257.11,308.02,308.02,257.02,329.34,329.34,329.34,
5/10/2016,17 - 18,275.36,320.69,320.69,320.69,320.69,336.06,258.07,336.16,320.69,258.07,258.07,320.69,320.69,256.92,336.06,336.06,336.06,
5/10/2016,18 - 19,280.55,328.95,328.95,328.95,328.95,435.66,258.46,405.31,328.95,258.46,258.46,328.95,328.95,257.02,435.66,435.66,435.66,
5/10/2016,19 - 20,285.06,336.83,336.83,336.83,336.83,449.49,258.84,394.55,336.83,258.84,258.84,336.83,336.83,257.11,435.66,435.66,435.66,
5/10/2016,20 - 21,274.11,320.5,320.5,320.5,320.5,320.5,258.75,320.5,320.5,258.75,258.75,320.5,320.5,257.11,334.43,349.22,349.22,
5/10/2016,21 - 22,265.37,286.5,286.5,286.5,286.5,286.5,259.51,265.76,286.5,257.21,257.21,286.5,286.5,256.92,286.5,286.5,286.5,
5/10/2016,22 - 23,256.82,268.06,268.06,268.06,268.06,268.06,259.13,259.13,268.06,254.42,254.42,280.07,280.07,250.01,268.06,268.06,268.06,
5/10/2016,23 - 00,248.66,247.32,247.32,247.32,247.32,247.32,240.3,240.3,247.32,247.32,247.32,272,272,247.32,247.32,247.32,247.32,
6/10/2016,00 - 01,249.49,249.69,249.69,249.69,249.69,249.69,131.39,131.39,249.69,249.69,249.69,281.16,281.16,243.62,249.69,249.69,249.69,
6/10/2016,01 - 02,244.1,243.24,243.24,243.24,243.24,243.24,164.6,164.6,243.24,243.24,243.24,279.62,279.62,243.24,243.24,243.24,243.24,
6/10/2016,02 - 03,242.85,241.99,241.99,241.99,241.99,241.99,154.49,154.49,241.99,241.99,241.99,279.24,279.24,241.99,241.99,241.99,241.99,
6/10/2016,03 - 04,243.04,242.18,242.18,242.18,242.18,242.18,118.39,118.39,242.18,242.18,242.18,279.33,279.33,242.18,242.18,242.18,242.18,
6/10/2016,04 - 05,247.18,250.46,250.46,250.46,250.46,250.46,188.18,188.18,250.46,245.84,250.46,280.2,280.2,243.14,250.46,250.46,250.46,
6/10/2016,05 - 06,256.71,284.43,284.43,284.43,284.43,370.1,231.59,231.59,252.48,252.48,252.48,288.38,288.38,243.53,370.1,370.1,284.43,
6/10/2016,06 - 07,272.69,309.46,309.46,309.46,309.46,438.15,265.95,265.95,266.34,260.18,260.18,309.46,309.46,252.96,438.15,438.15,438.15,
6/10/2016,07 - 08,287.22,327.36,327.36,327.36,327.36,438.25,319.47,319.47,327.36,262.1,262.1,327.36,327.36,253.34,438.25,438.25,438.25,
